Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1682888120,217,,Aggregated,0.000000,0.000000,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,283,283,1200.0,1219.8161409893999,1084.762399999999,1282.1867000000004,4736.0
1682888121,217,POST,/q/api/saveentity,0.000000,0.000000,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,283,283,1200.0,1219.8161409893999,1084.762399999999,1282.1867000000004,4736.0
1682888121,217,,Aggregated,0.000000,0.000000,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,283,283,1200.0,1219.8161409893999,1084.762399999999,1282.1867000000004,4736.0
1682888122,217,POST,/q/api/saveentity,0.000000,0.000000,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,283,283,1200.0,1219.8161409893999,1084.762399999999,1282.1867000000004,4736.0
1682888122,217,,Aggregated,0.000000,0.000000,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,283,283,1200.0,1219.8161409893999,1084.762399999999,1282.1867000000004,4736.0
1682888123,217,POST,/q/api/saveentity,0.000000,0.000000,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,283,283,1200.0,1219.8161409893999,1084.762399999999,1282.1867000000004,4736.0
1682888123,217,,Aggregated,0.000000,0.000000,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,283,283,1200.0,1219.8161409893999,1084.762399999999,1282.1867000000004,4736.0
1682888124,217,POST,/q/api/saveentity,0.000000,0.000000,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,283,283,1200.0,1219.8161409893999,1084.762399999999,1282.1867000000004,4736.0
1682888124,217,,Aggregated,0.000000,0.000000,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,283,283,1200.0,1219.8161409893999,1084.762399999999,1282.1867000000004,4736.0
1682888125,217,POST,/q/api/saveentity,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,283,283,1200.0,1219.8161409893999,1084.762399999999,1282.1867000000004,4736.0
1682888125,217,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,283,283,1200.0,1219.8161409893999,1084.762399999999,1282.1867000000004,4736.0
1682888126,217,POST,/q/api/saveentity,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,283,283,1200.0,1219.8161409893999,1084.762399999999,1282.1867000000004,4736.0
1682888126,217,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,283,283,1200.0,1219.8161409893999,1084.762399999999,1282.1867000000004,4736.0
1682888127,217,POST,/q/api/saveentity,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,283,283,1200.0,1219.8161409893999,1084.762399999999,1282.1867000000004,4736.0
1682888127,217,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,283,283,1200.0,1219.8161409893999,1084.762399999999,1282.1867000000004,4736.0
1682888128,217,POST,/q/api/saveentity,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,283,283,1200.0,1219.8161409893999,1084.762399999999,1282.1867000000004,4736.0
1682888128,217,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,283,283,1200.0,1219.8161409893999,1084.762399999999,1282.1867000000004,4736.0
1682888129,217,POST,/q/api/saveentity,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,283,283,1200.0,1219.8161409893999,1084.762399999999,1282.1867000000004,4736.0
1682888129,217,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,283,283,1200.0,1219.8161409893999,1084.762399999999,1282.1867000000004,4736.0
1682888130,217,POST,/q/api/saveentity,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,283,283,1200.0,1219.8161409893999,1084.762399999999,1282.1867000000004,4736.0
1682888130,217,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,283,283,1200.0,1219.8161409893999,1084.762399999999,1282.1867000000004,4736.0
1682888131,217,POST,/q/api/saveentity,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,283,283,1200.0,1219.8161409893999,1084.762399999999,1282.1867000000004,4736.0
1682888131,217,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,283,283,1200.0,1219.8161409893999,1084.762399999999,1282.1867000000004,4736.0
1682888132,217,POST,/q/api/saveentity,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,283,283,1200.0,1219.8161409893999,1084.762399999999,1282.1867000000004,4736.0
1682888132,217,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,283,283,1200.0,1219.8161409893999,1084.762399999999,1282.1867000000004,4736.0
1682888133,217,POST,/q/api/saveentity,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,283,283,1200.0,1219.8161409893999,1084.762399999999,1282.1867000000004,4736.0
1682888133,217,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,283,283,1200.0,1219.8161409893999,1084.762399999999,1282.1867000000004,4736.0
1682888134,217,POST,/q/api/saveentity,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,283,283,1200.0,1219.8161409893999,1084.762399999999,1282.1867000000004,4736.0
1682888134,217,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,283,283,1200.0,1219.8161409893999,1084.762399999999,1282.1867000000004,4736.0
1682888135,217,POST,/q/api/saveentity,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,283,283,1200.0,1219.8161409893999,1084.762399999999,1282.1867000000004,4736.0
1682888135,217,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,283,283,1200.0,1219.8161409893999,1084.762399999999,1282.1867000000004,4736.0
1682888136,217,POST,/q/api/saveentity,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,283,283,1200.0,1219.8161409893999,1084.762399999999,1282.1867000000004,4736.0
1682888136,217,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,283,283,1200.0,1219.8161409893999,1084.762399999999,1282.1867000000004,4736.0
1682888137,217,POST,/q/api/saveentity,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,283,283,1200.0,1219.8161409893999,1084.762399999999,1282.1867000000004,4736.0
1682888137,217,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,283,283,1200.0,1219.8161409893999,1084.762399999999,1282.1867000000004,4736.0
1682888138,217,POST,/q/api/saveentity,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,283,283,1200.0,1219.8161409893999,1084.762399999999,1282.1867000000004,4736.0
1682888138,217,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,283,283,1200.0,1219.8161409893999,1084.762399999999,1282.1867000000004,4736.0
1682888139,217,POST,/q/api/saveentity,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,283,283,1200.0,1219.8161409893999,1084.762399999999,1282.1867000000004,4736.0
1682888139,217,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,283,283,1200.0,1219.8161409893999,1084.762399999999,1282.1867000000004,4736.0
1682888140,217,POST,/q/api/saveentity,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,283,283,1200.0,1219.8161409893999,1084.762399999999,1282.1867000000004,4736.0
1682888140,217,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,283,283,1200.0,1219.8161409893999,1084.762399999999,1282.1867000000004,4736.0
1682888141,217,POST,/q/api/saveentity,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,283,283,1200.0,1219.8161409893999,1084.762399999999,1282.1867000000004,4736.0
1682888141,217,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,283,283,1200.0,1219.8161409893999,1084.762399999999,1282.1867000000004,4736.0
1682888142,217,POST,/q/api/saveentity,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,283,283,1200.0,1219.8161409893999,1084.762399999999,1282.1867000000004,4736.0
1682888142,217,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,283,283,1200.0,1219.8161409893999,1084.762399999999,1282.1867000000004,4736.0
1682888143,217,POST,/q/api/saveentity,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,283,283,1200.0,1219.8161409893999,1084.762399999999,1282.1867000000004,4736.0
1682888143,217,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,283,283,1200.0,1219.8161409893999,1084.762399999999,1282.1867000000004,4736.0
1682888144,217,POST,/q/api/saveentity,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,283,283,1200.0,1219.8161409893999,1084.762399999999,1282.1867000000004,4736.0
1682888144,217,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,283,283,1200.0,1219.8161409893999,1084.762399999999,1282.1867000000004,4736.0
